counterparty_id,counterparty_name,domicile,lei_code,onboarded_date,relationship_manager,credit_limit_usd,internal_rating,_true_a_id,_match_type
CP-003271,Marquez-Nunez Ltd,LU,,2011-04-09,Sarah Calhoun,83472223,NR,ENT-003924,matched
CP-007139,"Mckee,",SE,,2017-10-15,Angelica Flores,3492709,1A,ENT-005590,ambiguous
CP-009641,Woods-Barton BV,IT,8Z6F00MWAON9SN00MJ58,2016-09-26,Daniel Francis,86804678,NR,,unmatched
CP-007842,Simon,US,,2017-06-11,Thomas Alexander,479750,NR,ENT-000632,ambiguous
CP-003978,"Rivera, Miller and Martin hldgs",DE,8S0I007KXS8FPT2HFS95,2012-07-27,Kristine White,78515468,2A,ENT-004797,matched
CP-001978,"Sanders, Leblanc and Maldonado A.G.",DE,SO9S00PDU3NM0SXFC551,2020-05-15,Elizabeth Lambert,78673846,3B,ENT-001100,matched
CP-005692,"Ochoa, Taylor and Brady Cap",SE,,2016-09-01,Melanie Wilson,9309079,3A,ENT-000857,matched
CP-005278,"edwards, brooks and grimes ab",JP,OQHQ009Y8CQ1F6AB0656,2015-08-18,Lisa Mccormick,38989744,1B,ENT-003932,matched
CP-007585,Sanchez,DK,,2014-11-02,Carol Mccormick,10532969,3A,ENT-004182,ambiguous
CP-001365,Griffith L.L.C. NV,NL,RV8T00J0NKZ0ASOIW274,2022-11-29,Kevin Morris,63824530,3B,ENT-004116,matched
CP-000608,manning and sons & co,CA,,2016-03-10,Kimberly Dunlap,18460210,2B,ENT-005833,matched
CP-001084,Pierce-Williams Plc,GB,LXIB00Y4Z3K1IG0TXI20,2013-06-23,Martha Hudson,78384508,2B,ENT-004499,matched
CP-005418,Martinez LTD Capital,DK,,2020-12-28,Jonathan Harris,32567149,2B,ENT-004531,matched
CP-007072,Harris-Davis,CH,,2011-06-13,Michelle Aguirre,82736331,1A,ENT-003220,ambiguous
CP-009645,Spencer-Castaneda Capital,US,MWT800LSQY76ZRJCKE16,2020-10-18,Vincent Barnett,59079947,2A,,unmatched
CP-007952,Hood,NL,,2012-03-02,Autumn Moore,3760692,2A,ENT-006344,ambiguous
CP-004736,Moss GRP BV,NL,,2010-04-15,Veronica Moore,60284215,1B,ENT-001915,matched
CP-008547,Cobb,IE,,2019-05-17,Ebony Moore,76193487,1B,ENT-009107,ambiguous
CP-002475,Carr GRP Capital,GB,VXZW00FM0IY1A5GLI240,2019-11-05,Jesse Beck,32732760,1A,ENT-005032,matched
CP-003438,Smith and Sons AB,NO,,2010-05-10,Cheryl Brown DDS,29258503,1B,ENT-009303,matched
CP-000836,"Rose, Graham and Salazar Cap",GB,,2018-07-01,Stephanie Perkins,71513768,2A,ENT-008589,matched
CP-009003,Romero-Whitney LLC,HK,,2018-01-31,Jacob Lynch,60777961,NR,,unmatched
CP-008599,Sellers-Zuniga,GB,,2016-10-20,Chase Lang,97759424,2B,ENT-001799,ambiguous
CP-005379,"Ford, Parsons and Garcia A.G.",CH,,2010-08-23,Cynthia Flores PhD,37083230,3A,ENT-006272,matched
CP-000915,Bernard plc Group,US,,2013-08-13,Barbara James,79231088,3A,ENT-009446,matched
CP-007478,"Hernandez,",NL,,2015-08-07,Amanda Ochoa,28472164,2B,ENT-002975,ambiguous
CP-003691,"Jones, Davis and Grant ag",AT,0LUC0060C1WSMHPB1H47,2011-11-21,Kimberly Collins,4436504,2B,ENT-004016,matched
CP-006548,Mendoza-Skinner Ptnrs,SG,,2014-03-27,Aaron Jackson,47292150,1A,ENT-008467,matched
CP-000866,"Ruiz, Guerrero and Evans A.G.",GB,B79Q0060CDQF22HDZ071,2015-06-20,Matthew Freeman,97878983,2B,ENT-004129,matched
CP-000423,Wood-Shepherd LTD,ES,,2014-02-10,Marcus Knight,39733547,3A,ENT-009708,matched
CP-000929,Thomas-Williamson Cap,NO,FFPT007IVBTXDMB1NE53,2020-12-20,Daniel Alexander,24454954,2A,ENT-006415,matched
CP-001743,"Ruiz, Vasquez and Rogers Hldg",DK,PEJX00G0VPYFIJQJGI75,2010-09-09,Nicholas Gray,7435023,NR,ENT-008903,matched
CP-001903,Kramer-Rollins corp,IT,XEFC00D5Q6TIO4JZWN48,2012-06-22,Jason Smith,4189062,1B,ENT-007459,matched
CP-009768,Wilkinson-Payne Corporation,SG,HBUA00XWPDNV01Q4SZ13,2010-10-02,Katherine Murphy,57755830,1A,,unmatched
CP-001244,"Kim, White and Brooks",AT,,2019-09-07,Roger Brady,70008181,2B,ENT-009824,matched
CP-003728,Garcia-Mendez S.A.S,FR,OSHM00HJ7UTNIBZESM82,2019-10-05,Scott Patterson,21293058,1B,ENT-005778,matched
CP-009264,"Anderson, Scott and White NV",CA,9CSQ00BYVAYQRDDD8I55,2015-12-30,Steven Phillips,63533795,3B,,unmatched
CP-001691,Welch-Thompson bv,HK,,2010-12-03,Tina Harvey,88081555,3A,ENT-001143,matched
CP-002366,"Olsen, Davis and Thompson Cap",IE,,2013-10-27,Stephanie Ayala,58256117,1A,ENT-004041,matched
CP-000748,"Gilbert, Fitzgerald and Sanchez saS",CA,,2021-10-29,Erin Davis,84507335,3A,ENT-001607,matched
CP-009539,Gonzales PLC SA,FR,C94Y003MI4IZ570DOU77,2013-12-01,Jodi Beck,66180812,2B,,unmatched
CP-008016,Bailey,IE,,2018-06-10,Michael Walters,35321451,2A,ENT-008160,ambiguous
CP-001133,Mullins-Hawkins S.A.,FR,CBBR006LABGHU9QA3B72,2021-08-24,Jennifer Collins,80185106,3A,ENT-005011,matched
CP-006854,Johnson LTD GmbH,CH,,2014-02-07,Alicia Morgan,77053876,2A,ENT-003437,matched
CP-004130,"Jackson, Lane and Wilkinson",GB,JCZL00XOZV4W5NU4IN10,2023-09-08,Dylan Smith,20134738,2B,ENT-001851,matched
CP-000304,"Hoover, Carroll and Williams Ptnrs",GB,PJYZ00RGBQS6G8Z0UB88,2012-06-17,Patrick Miller,24915928,3A,ENT-003840,matched
CP-000705,Davis-Lewis LTD,IT,,2023-05-18,Melissa Harris,24941050,1A,ENT-000343,matched
CP-000398,Craig-Miller Cap,DK,9XD100PN58RKYXKH0145,2022-01-01,Samantha Crawford,5309274,NR,ENT-005278,matched
CP-007249,"Nelson,",ES,,2010-12-15,Kelly Smith,23500584,1B,ENT-002128,ambiguous
CP-002746,"Henry, Edwards and Bartlett & Ptrs",CA,SVKK00UC8AK2IVD8DR95,2014-06-22,Albert Hodge,90580549,NR,ENT-002880,matched
CP-009775,Dorsey-Oneal Holdings,NO,,2017-07-25,Wendy Liu,98756117,2B,,unmatched
CP-006323,"Lopez, Gutierrez and Castro Ptnrs",GB,A2R1004XFYCHEZLBYB34,2012-09-06,Mary Mills,17827882,1A,ENT-004620,matched
CP-009138,Prince-Guerrero Holdings,DK,UQUN00GCUOYETFNRX435,2020-12-13,Thomas Price,95483185,3A,,unmatched
CP-003586,Archer-Johnson & Co,JP,SW7J00H9OQLAK7EUCZ33,2022-04-15,Michael Wall,51288039,3A,ENT-007158,matched
CP-003273,Stephens-Rivera corp,US,,2020-06-16,Aaron Jones,88214783,NR,ENT-009941,matched
CP-006862,"Washington, Vasquez and Singleton",SG,E23S00RB3XC39YUV3F45,2011-03-13,Maria Nichols,58269094,3B,ENT-002283,matched
CP-007424,Hanson PLC,AT,,2018-07-12,Charles Garrett,42512321,NR,ENT-001368,ambiguous
CP-001432,Jones-Armstrong GRP,NL,,2014-11-11,James Coleman,8382905,3B,ENT-008891,matched
CP-006092,"Schneider, Price and Ruiz hldgs",NO,6SY000OCULIEACPOXT90,2020-04-17,Christopher Richardson,60950001,2B,ENT-004052,matched
CP-000462,Sanchez ltd. Ltd,GB,9TA200CXO7P6X4N5J853,2018-05-11,Angel Harris,53235261,NR,ENT-003901,matched
CP-002081,Todd inc SAS,CA,ZX1Y00FH1HDNR911OU16,2019-05-24,Kathleen Johnson,11795665,3B,ENT-005356,matched
CP-007539,Griffin Group,DE,,2015-04-28,Arthur Cruz,69596940,3B,ENT-000802,ambiguous
CP-002238,Gilmore L.L.C. Holdings,BE,,2015-03-29,Bradley Harvey,58835670,NR,ENT-006885,matched
CP-001613,"Brown, Deleon and",LU,,2012-10-16,William Mueller,95988854,2B,ENT-007010,matched
CP-006377,"Brooks, Gilbert and",BE,YGVI00FIZL7O1709N753,2015-04-07,Martin Tran,48437911,1A,ENT-006091,matched
CP-009434,Jackson-Weaver AB,SE,,2013-03-14,Doris Long,72229241,2B,,unmatched
CP-001967,Gonzales and Sons,JP,P7BJ005Q0DT0ZJ1ROZ83,2017-02-11,Cynthia Shaw,32597135,2A,ENT-008864,matched
CP-004828,Munoz inc NV,NL,U82200R5IKPFY3SD4F71,2014-10-15,Devin Nunez,85302546,1B,ENT-007993,matched
CP-003266,Greene-Sims hldgs,SE,YBZD00ZLGQ5V3VAA3933,2011-05-02,Dr. Jill Chavez MD,44825370,2B,ENT-004280,matched
CP-009443,Bridges-Tucker GmbH,DE,QLH9003Y2YQAN5ZMSZ22,2011-02-01,Daniel Alexander,94354347,1B,,unmatched
CP-005851,Carlson-Wang grp.,US,UNHE003OQ06E91VFXP85,2012-07-19,Lisa Gaines,73384598,NR,ENT-006746,matched
CP-007582,Lin-Smith,CH,,2014-02-08,John Chen,41096410,2A,ENT-001629,ambiguous
CP-006109,Gonzalez-Mata SRL,ES,,2011-01-30,Adam Macias,68092657,1B,ENT-004008,matched
CP-004004,Green-Edwards cap,DK,,2012-02-28,Timothy Lee,95665555,2B,ENT-000960,matched
CP-008223,Matthews,HK,,2015-10-07,Marilyn Goodman,85893446,1B,ENT-003122,ambiguous
CP-002927,"Alexander, Duran and",LU,KLQT00HEGVP6U3T78H19,2022-03-14,Michael Hayes,91242797,NR,ENT-003501,matched
CP-001346,"Richards, Rodriguez and Allen",ES,,2018-05-28,Robert Massey,7790128,1B,ENT-007990,matched
CP-009869,"Garrett, Mason and Jones Ltd",GB,,2016-01-07,Kaitlyn Obrien,15981772,2A,,unmatched
CP-007126,"Robinson,",JP,,2022-11-29,Randy Martin,22726693,2B,ENT-001531,ambiguous
CP-008543,"Hayes, Anderson",ES,,2012-06-05,Anthony Bernard,42385095,3B,ENT-008482,ambiguous
CP-006913,"Brown, Bradley and Warner &",CA,YOBS00YQYSL789TEXY81,2022-07-22,Nicholas Pope,1924781,1B,ENT-008074,matched
CP-005721,"Sweeney, Phillips and",DE,,2016-07-07,Shawn Gates,35462186,1A,ENT-007956,matched
CP-005777,Ryan-Steele hldgs,NL,XA76006D931MB74L3N96,2018-09-01,Laura Mcpherson,97274833,1A,ENT-004109,matched
CP-006845,Taylor Limited AG,AU,OX6L00205EO0L9TCZK29,2010-09-08,Amber Brock,73180083,1A,ENT-008627,matched
CP-000059,"Hernandez, Mason and Rojas ltd.",JP,XDXY00NIJ2V0BV2RQC63,2011-02-01,Eric Atkins,77975844,3A,ENT-008877,matched
CP-007476,"Lopez, Brown",SE,,2020-02-26,Jamie Kidd,71034475,3B,ENT-005077,ambiguous
CP-007475,Potter,NO,,2014-04-27,Thomas Mccoy,61909622,3A,ENT-003869,ambiguous
CP-009770,Guzman Group & Co,DE,,2017-10-12,Amy Wong,61430423,1A,,unmatched
CP-009059,Porter-Simpson SAS,SG,,2019-11-19,Mr. Jorge Huerta Jr.,89283716,1B,,unmatched
CP-008587,Wheeler,SE,,2015-05-21,Francisco Bright,58776903,2A,ENT-000885,ambiguous
CP-001809,Christensen-Long grp.,ES,,2019-06-13,Michael Richards DVM,78195636,3A,ENT-009466,matched
CP-007350,Gallegos-Santos,SE,,2015-06-03,William Hawkins,9199219,2B,ENT-003392,ambiguous
CP-005680,Thornton Plc Capital,US,,2018-05-13,Michael Gomez,59084710,3B,ENT-009022,matched
CP-000379,Wilson-Lambert Corp.,ES,,2019-09-15,Maurice Barrett,70920169,2B,ENT-000822,matched
CP-004246,Donovan-Perez N.V.,HK,HF9I0071A57E8A54HB66,2017-04-06,Michael Nichols,75401305,3B,ENT-000543,matched
CP-000485,"Barnett, Powers and Daniel Limited",GB,ULTY006HVMUQM990CU34,2021-02-02,Catherine Mcdaniel,71189297,3B,ENT-004835,matched
CP-003618,"Jones, Morrow and",AT,XIJ9005T2QZKCTSQZU24,2019-08-24,Edwin Simpson,16844159,1A,ENT-008266,matched
CP-000457,"Moore, Garcia and Pierce",GB,G4OP00NNW2834TFTUI72,2011-12-07,Robert Horn,10035609,NR,ENT-008395,matched
CP-000067,"Goodman, Martin and Kim",DK,4NUW00BMB1FLX0GIJ152,2012-03-15,Michael Garcia,65433897,1A,ENT-003680,matched
CP-002075,Garcia Limited Partners,JP,L9V6006LAQ0JIE9EAA60,2021-07-23,Ryan Munoz,59656001,3B,ENT-004878,matched
CP-002632,"Kerr, Rocha and Cochran & Co",AT,7M3D00FBZEAPRBSRNW10,2011-08-20,Evelyn Vasquez,88586932,3A,ENT-009179,matched
CP-001431,Morgan P.L.C. & Partners,LU,,2014-11-20,Ann Allen,27547447,2B,ENT-002125,matched
CP-000978,"Byrd, Mendez and",FR,0RW900DKLWAZJWPISD82,2018-09-04,Heather Myers MD,79708131,1B,ENT-002516,matched
CP-002894,Thomas GRP Group,CH,R4D700TFL5XNU9HL3R62,2013-09-11,Marcia Moore,62570596,2A,ENT-006296,matched
CP-001987,Dean llc AB,SE,1ADF00Q90QPH8A51GZ30,2011-11-19,Daniel Terry,58179043,NR,ENT-001694,matched
CP-000470,"Ryan, Garza and Bryant B.V.",BE,0RIL00LPGEY18JSEUO95,2015-03-15,Lawrence Robinson,22470009,2B,ENT-001492,matched
CP-001544,Morales inc Group,FR,,2022-05-04,Kaitlyn Gardner,34902609,1B,ENT-006131,matched
CP-003129,"Saunders, Ramos and Alexander gmbh",LU,1GJP00NC5KPJ3E2Z5253,2022-12-01,Jason King,46578781,3B,ENT-009092,matched
CP-007588,"Wilson, Roberts",LU,,2011-06-17,Robert Page,69154867,3A,ENT-002570,ambiguous
CP-000512,Watson-Kelly Ptrs,US,,2011-09-17,Kenneth Thompson,56751171,3A,ENT-008679,matched
CP-008877,"Nguyen, Mccoy",ES,,2021-11-05,Kathy Aguilar,21157013,1A,ENT-002702,ambiguous
CP-001228,"Marshall, Dominguez and",ES,ZSN900081ZQUA1QRDL28,2022-10-17,Brandy Evans,20738631,2B,ENT-000493,matched
CP-001373,"Vargas, Taylor and Hunt Hldg",AT,,2022-05-25,Angela Dillon,67941703,NR,ENT-001361,matched
CP-004447,Walker LTD Partners,US,TW2I003IZW1ZF7XU7391,2012-08-21,Teresa Edwards,4113381,NR,ENT-004606,matched
CP-003370,Hamilton grp. Capital,HK,M9BU00BPCQ4ADQTJQM82,2012-03-13,Jeffrey Perez,21048203,NR,ENT-002394,matched
CP-004375,Ramsey llc Holdings,FR,,2012-08-05,Dorothy Lopez,82088128,1A,ENT-006631,matched
CP-007920,Curtis-Henderson Group,DK,,2011-05-08,Frederick Monroe,26897191,3B,ENT-008288,ambiguous
CP-003820,Lopez-Jones sa,IE,,2018-12-01,Pamela Boyle,76643560,3A,ENT-002118,matched
CP-006569,Johnson-Schultz bv,AU,,2014-11-21,Steve Baldwin,69456143,1B,ENT-002474,matched
CP-007893,Clark Ltd,DK,,2015-09-27,Sandra Moore,72338451,3A,ENT-002340,ambiguous
CP-009621,"Peterson, Bradley and Gibbs AB",DK,,2017-12-05,Jeremy Pearson,29104058,3A,,unmatched
CP-004437,"Irwin, Nelson and Tucker Hldg",GB,HCCB00VPF6Y0DUY68T23,2010-10-13,Cameron Mckenzie,73445500,2B,ENT-004687,matched
CP-000106,"Newton, Ramirez and Hartman ag",ES,,2021-10-01,Kara Ford,85175073,1B,ENT-007187,matched
CP-002313,King-Miller hldgs,JP,,2017-04-25,Christine Kelley,87656224,3A,ENT-000175,matched
CP-009341,"Curry, Baker and Poole NV",NL,,2017-06-29,Edward Shelton,94482928,1B,,unmatched
CP-003235,"Wise, Conley and Stephenson Ptnrs",ES,Y0A9004XFRI09M0G8W45,2017-12-30,Jeremy Obrien,73056863,1A,ENT-000450,matched
CP-005184,Flores Plc & Co,DE,9IQD003TCCV909B75215,2018-07-20,Alison Moore,93876617,1A,ENT-007602,matched
CP-007608,"Silva, Stone",NO,,2021-12-25,Debra Berger,65467498,3A,ENT-009421,ambiguous
CP-003141,"Fowler, Jimenez and Burton L.L.C.",US,IOAR004G58O9QJP0XS53,2018-12-12,Joseph Mccall,58017978,1A,ENT-000551,matched
CP-008694,Ramsey-Robinson BV,AU,,2017-11-22,Mr. John Brown,14728903,1B,ENT-006352,ambiguous
CP-009451,Beltran-Davis Capital,IT,,2014-08-31,Andrew Moreno,38952133,2B,,unmatched
CP-001491,"Gregory, Barber and",CH,,2014-09-17,Maria Rivera,4551505,3A,ENT-005086,matched
CP-000098,Sheppard-Jordan Hldg,IT,,2015-03-13,Michael Hayes,65387718,3B,ENT-000799,matched
CP-006757,Hill-Mcgee Limited,AU,,2022-08-24,Angela Clark,60262734,NR,ENT-002862,matched
CP-007433,Smith Group,CH,,2023-08-12,Renee Carr,24938336,3A,ENT-005088,ambiguous
CP-005316,Freeman-Chang Hldgs,ES,87F0000TERKMBY9IPA45,2016-05-08,Kevin Harrison,9551660,1A,ENT-000205,matched
CP-007613,Cruz PLC,HK,,2011-11-18,Misty Osborne,18709099,3B,ENT-001282,ambiguous
CP-005988,Ray-Gibbs Hldgs,NL,,2018-11-16,Jesus Arellano,40805018,3A,ENT-009458,matched
CP-007143,Clay,DK,,2021-06-26,Pamela Moss,55987649,3A,ENT-001197,ambiguous
CP-008777,"Franklin,",SG,,2011-06-23,Robert Morris,63276219,3B,ENT-003477,ambiguous
CP-001702,"Cain, Thomas and Smith Hldg",IE,,2018-04-14,Mary Sullivan,19483302,1A,ENT-008000,matched
CP-000001,"Gibson, Nelson and",ES,IC76001405RTKFC2E069,2011-07-01,Dale Burke,57385610,1A,ENT-006609,matched
CP-000777,Lopez-Clark bv,BE,,2014-02-06,Nicholas Rangel,95539064,1B,ENT-003810,matched
CP-003914,"Schultz, Collins and Rush",FR,BLP6008UKMZGZ8ZX9E96,2017-10-25,Edward Robinson,46570581,1B,ENT-009389,matched
CP-000113,"Christensen, Smith and",AU,UJYP00M7U4AKUNQHNV62,2021-05-04,Karen Dominguez,78333738,2B,ENT-003038,matched
CP-009861,"Stewart, Green and Owens LLC",AU,W9JI00QD8NQ7VY7EI320,2012-10-04,Paul Evans,65888833,2A,,unmatched
CP-001234,Pruitt-Webb hldgs,DE,,2020-02-11,Dawn Mcdonald,61788116,2B,ENT-001193,matched
CP-000447,Alvarado L.L.C. Partners,CA,73HH00P8QNLJJNAGA355,2015-08-17,Thomas Peters,82398520,2A,ENT-004248,matched
CP-001689,Potts-Espinoza Hldgs,ES,,2020-03-09,Justin Wells,70009072,3B,ENT-006768,matched
CP-001855,Kirk ltd. Holdings,SE,,2011-08-29,Barbara Summers,18490470,3A,ENT-004179,matched
CP-006310,Lang grp. & Partners,CA,EZH3006XLBHWG5742L60,2021-12-15,Terry Mason,12668538,3B,ENT-003272,matched
CP-009354,Mcpherson PLC AB,DK,,2021-05-13,Jill Andersen,52759418,2A,,unmatched
CP-002650,Williams L.L.C. Group,SE,B92000MQADS8F6QT7T70,2017-02-18,John Soto DDS,30416759,3B,ENT-005620,matched
CP-007501,Martin-Scott Group,DK,,2021-06-17,Samantha Bryant,65453671,NR,ENT-006801,ambiguous
CP-009758,Wilson Inc Holdings,DK,,2013-09-28,William Simmons,26606806,1B,,unmatched
CP-005393,"Hall, Zamora and Bridges S.A.S",FR,,2020-02-25,Corey Berry,5179065,NR,ENT-004514,matched
CP-004383,"York, Washington and Garza cap",FR,,2022-06-29,Lucas Marquez,77282621,1A,ENT-007037,matched
CP-004230,"Morris, Perez and",BE,CD1300RAC2Q8K52DY520,2015-01-02,Peter Ramirez,21605070,3B,ENT-005118,matched
CP-009465,"Weaver, Nguyen and Bright GmbH",DE,,2011-07-09,Patricia Evans MD,71071098,NR,,unmatched
CP-002566,Mcgee Plc Inc,AU,,2011-03-31,Alejandro Brown,98952448,1A,ENT-009287,matched
CP-009726,Hobbs Group Group,SE,,2013-04-26,Sarah Henderson,52050866,1A,,unmatched
CP-008672,Woods-Anderson NV,CA,,2018-08-06,Samantha Barrera,22630778,3B,ENT-002910,ambiguous
CP-005852,"Barnett, Hale and Mitchell B.V.",NL,WZAG00I1VTZ80OZ8I852,2020-04-09,Brian Williams,92720258,1A,ENT-008065,matched
CP-002773,"Guzman, Brown and Larsen",IT,,2021-04-11,Rita Morton,14356180,1B,ENT-006433,matched
CP-000415,Franco-Stuart ag,CH,VDHW007VBRPNZ5HVR662,2019-09-19,Susan Davidson,50860631,2A,ENT-004969,matched
CP-002312,Jackson-Guerrero AB,JP,2OGN00QROITBKS80JN40,2020-07-21,Nathan Rangel,61414117,2A,ENT-009101,matched
CP-008533,Jacobson,DK,,2017-12-09,Jose Woodard,47055716,2B,ENT-001950,ambiguous
CP-008955,Green LLC,JP,,2023-03-02,Lori Gates PhD,17602694,2A,ENT-008094,ambiguous
CP-001043,Diaz-Mccarthy B.V.,BE,NVXS00HGODLK35O59A80,2014-08-05,Juan Lyons,64215770,3B,ENT-007656,matched
CP-007577,"King, Taylor",JP,,2011-09-21,Deborah Johnson,25106290,1A,ENT-004555,ambiguous
CP-007898,Cain-Evans Group,IE,,2016-11-02,Brittany Wells,35330737,1A,ENT-007711,ambiguous
CP-001220,Stewart GRP AG,SG,,2020-01-13,Lydia Hayes,34863780,1A,ENT-002213,matched
CP-008916,Schwartz-Lawson,LU,,2017-08-13,Jennifer Bailey,72748828,1A,ENT-008791,ambiguous
CP-007244,"Mcknight, Hanson",NL,,2019-07-13,April Paul,80827200,3B,ENT-006249,ambiguous
CP-006851,White Group Corp,US,,2013-02-24,Jimmy Sparks,91256220,3A,ENT-002279,matched
CP-005150,"Campos, Mcbride and Caldwell S.A.S",ES,GKRL00WZP5TSQ5RVIK25,2016-01-28,Kaylee Young,46647176,NR,ENT-005732,matched
CP-004393,Johnson-Munoz B.V.,JP,,2017-12-05,Doris Long,35875348,2B,ENT-002895,matched
CP-005196,Mathis and Sons N.V.,BE,,2020-10-29,Shelly Johnson,13738238,2B,ENT-008449,matched
CP-005407,Rollins-Vang AB,SE,,2021-09-09,Christopher Lawson,50712851,3A,ENT-007327,matched
CP-000000,Castillo-Carlson Grp,SE,HC4C00EKM6WO487WQU18,2011-09-14,Robert Mckinney,52244815,3B,ENT-004520,matched
CP-003912,Griffin Grp BV,IT,,2010-10-23,Victor Valencia,50529275,2A,ENT-004472,matched
CP-005592,Burgess-Morrow Plc,LU,,2022-06-08,Patricia Frederick,16469777,2A,ENT-008455,matched
CP-002527,Brown llc Holdings,BE,,2016-01-26,Gregory Gonzalez,50116903,3B,ENT-001945,matched
CP-000018,Perez grp. AG,CA,YR6T00X7JGIXLTPR7U11,2021-05-04,Timothy Beard,18958903,3A,ENT-009165,matched
CP-008075,Brown-Armstrong,IE,,2011-06-03,Kathy Wade,12931946,1A,ENT-004389,ambiguous
CP-004516,Poole-Brown Grp,FR,,2020-12-08,Daniel Farmer,41356965,NR,ENT-006956,matched
CP-006192,Brown-Davidson Corp,CA,FVF300NYS3UUI5XBOF88,2019-12-09,Jenna Gates,64581286,3B,ENT-002039,matched
CP-008233,Wang Inc,GB,,2018-04-20,Caitlin Cummings,77344343,NR,ENT-003754,ambiguous
CP-007198,"Osborne,",CH,,2023-05-25,Peter Green,24643196,1B,ENT-001831,ambiguous
CP-004668,Hawkins-Hunt & Co,DE,EJT100WT805QTDCJS938,2012-05-04,Kevin Freeman,38511492,3B,ENT-000765,matched
CP-004082,Willis and Sons Grp,AT,N51N00SGZSR8RUW2XH35,2019-09-24,Krystal Martin,62377755,3B,ENT-000347,matched
CP-003036,Foster llc AG,CH,RKCN00YVC4EACZ2DRQ90,2017-12-03,James Brown,67877580,1B,ENT-009974,matched
CP-005468,Russell P.L.C. SA,CA,KWGH00JBD4BGRPYVLV87,2019-01-19,Edward Scott,22816986,2B,ENT-009295,matched
CP-003708,Foster llc Group,FR,,2022-06-05,Roberta Wilson,58175296,1A,ENT-006627,matched
CP-005145,Miller Inc. Group,GB,RN9U00Q7RZAPUOLXPO83,2013-11-28,Penny Madden,56116624,1A,ENT-000839,matched
CP-003062,"Carpenter, Coffey and Wright Ptrs",BE,JJX900D4ZIR6M63XFF70,2011-01-22,Mary Morales,24764556,2A,ENT-004949,matched
CP-003942,Stephens LLC ltd.,CA,CSZY000RCNJ6BRJDNA17,2010-03-21,Janet Hughes,33401656,2B,ENT-002075,matched
CP-004367,Sanders-Sullivan AB,CA,5OFI00L234R0OGESVJ88,2011-12-07,Jacob Miller,98101968,3A,ENT-007396,matched
CP-003254,"Park, Maynard and Ruiz Hldg",NL,,2020-03-06,Jennifer Kim,64212732,3A,ENT-002345,matched
CP-007300,Miller Group,JP,,2014-05-21,Eric Peterson,24998582,2A,ENT-009626,ambiguous
CP-003615,Vega-Thomas Ptnrs,GB,EQ5800WZUACZRRE5OZ98,2017-04-28,Morgan Lee,69035347,3B,ENT-001252,matched
CP-009975,Lee-Stanley NV,ES,PAQK00PLVR0CCHR9HD13,2014-10-11,Matthew Rios,22284961,2B,,unmatched
CP-002827,"Dawson, Thomas and Mccormick hldgs",NL,6PGC00E6MZELGLBUWK49,2019-02-13,Heather Roberts,75856006,2A,ENT-008415,matched
CP-003539,Martin inc Holdings,DK,3KSK004DPG9IPLY1LK54,2010-09-03,Charles Jordan,86302963,1B,ENT-003543,matched
CP-001316,Davis plc Partners,SG,OBQQ00OJ8CGNM3GAJS46,2014-08-03,Paul Torres,79702957,2A,ENT-003594,matched
CP-008868,Potter-Deleon,FR,,2012-05-11,Nicholas Bartlett Jr.,19357938,1B,ENT-002961,ambiguous
CP-009787,"Valenzuela, Phillips and Jennings PLC",IE,,2018-05-25,Lisa Jimenez,24321519,1B,,unmatched
CP-009953,Hernandez-Lin Group,BE,ZTX500RGNZNB17BOT572,2021-10-06,Colleen Francis,82170947,1B,,unmatched
CP-001629,"Schaefer, Levine and",US,,2023-07-04,Sean Henson,1927639,3B,ENT-002124,matched
CP-006611,Estes-Mcdonald Cap.,NO,PPS200KPMXHMJSZZ4L27,2021-07-07,Jackie Ryan,38176504,2B,ENT-003418,matched
CP-005819,"Morris, Ramos and",ES,,2022-02-09,Debra Browning,56354270,1B,ENT-002721,matched
CP-002116,Tran inc SA,FR,QJW300E1AUO350TT5887,2021-08-05,Lisa Flores,92212553,NR,ENT-003478,matched
CP-002849,Chapman and Sons Hldg,NO,PJ1E00PKYRYBOVAKHE42,2021-10-18,Gloria Tyler,70707164,3A,ENT-000052,matched
CP-004822,Sanchez and,DK,,2021-09-15,Jeremy Villegas,49963103,2A,ENT-004388,matched
CP-008209,Turner-Carlson,BE,,2021-10-23,Jerry Lee,73389874,2B,ENT-002854,ambiguous
CP-001536,"Zhang, Cunningham and Kline",BE,,2016-03-15,Nancy Black,457842,NR,ENT-002415,matched
CP-003884,"Howe, Wilkinson and Jordan",FR,3PCZ0017CYWFZ644XC21,2018-06-20,Elizabeth Myers,507191,1A,ENT-007476,matched
CP-007037,Ramirez Group,BE,,2011-02-08,James Rivera,66705676,1A,ENT-008492,ambiguous
CP-008094,"Robinson,",LU,,2017-01-09,Olivia Lopez DDS,62363381,NR,ENT-000661,ambiguous
CP-001166,Fowler-Torres Ptrs,US,65LA008HHN6QMUUMTD28,2023-05-24,Mr. Justin Perry Jr.,36942222,3A,ENT-002637,matched
CP-005022,"Thomas, Ford and Brown cap",DK,,2020-12-30,Jonathan Zavala,5001186,NR,ENT-000692,matched
CP-001593,Ryan-Yates G.m.b.H.,CH,,2012-01-25,Danielle Booker,32324384,3B,ENT-009885,matched
CP-003921,Harris LTD Corp,US,,2011-09-06,Christina Soto,58077373,2A,ENT-001290,matched
